Unnamed: 0.1,brand,price,spec_rating,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,resolution_width,resolution_height,OS,warranty,Ram_numeric,ROM_numeric,display_size_numeric,price_category,processor_gen,brand_encoded,processor_encoded,CPU_encoded,Ram_type_encoded,ROM_type_encoded,GPU_encoded,OS_encoded,aspect_ratio,screen_area,ram_rom_ratio,performance_score,is_gaming
318,Msi,39990,62.0,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,11.0,17,27,28,2,1,111,12,1.7777777777777777,98.0,0.03125,27.799999999999997,0
319,Lenovo,53990,64.0,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,LPDDR4,512GB,SSD,Intel Integrated UHD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,12.0,14,34,18,5,1,112,12,1.7777777777777777,98.0,0.015625,26.4,0
320,Dell,44500,69.32352941176471,7th Gen Amd Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,7.0,6,144,28,8,1,80,12,1.7777777777777777,121.67999999999999,0.015625,25.99705882352941,0
321,Hp,48999,60.0,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,7.0,10,129,28,8,1,79,12,1.7777777777777777,98.0,0.03125,25.6,0
322,Hp,116990,70.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris X Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,15.6,High-end,13.0,10,66,1,8,1,118,12,1.7777777777777777,121.67999999999999,16.0,31.0,0
323,Acer,30990,69.32352941176471,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,DDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,7.0,0,126,28,4,1,79,12,1.7777777777777777,121.67999999999999,0.015625,25.99705882352941,0
324,Lenovo,33790,69.32352941176471,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon 610M Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,7.0,14,126,28,8,1,75,12,1.7777777777777777,121.67999999999999,0.015625,25.99705882352941,0
325,Msi,51990,72.0,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050 ,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,15.6,Mid-range,11.0,17,19,19,2,1,32,12,1.7777777777777777,121.67999999999999,0.03125,30.799999999999997,1
326,Asus,45990,69.32352941176471,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,2,37,1,2,1,94,12,1.7777777777777777,121.67999999999999,0.015625,27.997058823529414,0
327,Msi,51990,70.0,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050 ,15.6,1920.0,1080.0,Windows 11 OS,2,8.0,512.0,15.6,Mid-range,11.0,17,19,19,2,1,34,12,1.7777777777777777,121.67999999999999,0.015625,27.8,1
328,Lenovo,34099,69.32352941176471,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,DOS OS,1,8.0,512.0,15.6,Mid-range,12.0,14,34,18,2,1,112,3,1.7777777777777777,121.67999999999999,0.015625,27.997058823529414,0
329,Hp,65600,66.0,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Vega 8 Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,7.0,10,135,24,2,1,88,12,1.7777777777777777,121.67999999999999,0.03125,27.4,0
330,Lenovo,27990,69.32352941176471,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon Graphics,15.6,1920.0,1080.0,DOS OS,1,8.0,512.0,15.6,Budget,7.0,14,126,28,8,1,80,3,1.7777777777777777,121.67999999999999,0.015625,25.99705882352941,0
331,Lenovo,46990,69.32352941176471,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,12.0,14,37,1,2,1,112,12,1.7777777777777777,98.0,0.015625,27.997058823529414,0
332,Dell,161590,78.0,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,13.0,6,71,7,4,1,63,12,1.6,128.0,16.0,33.4,1
333,Dell,98990,69.32352941176471,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,13.0,6,66,1,8,1,123,12,1.6,98.0,0.03125,30.79705882352941,0
334,Lenovo,172990,79.0,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,16GB NVIDIA GeForce RTX 4090,16.0,2560.0,1600.0,Windows 11 OS,1,32.0,1.0,16.0,High-end,13.0,14,73,8,4,1,7,12,1.6,128.0,32.0,38.5,1
335,Acer,25990,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,256GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,14.0,Budget,11.0,0,15,17,2,1,123,12,1.7777777777777777,98.0,0.03125,27.597058823529412,0
336,Hp,61990,66.0,5th Gen AMD Ryzen 5 5600H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,5.0,10,105,19,2,1,33,12,1.7777777777777777,121.67999999999999,0.03125,26.6,1
337,Asus,76990,64.0,5th Gen AMD Ryzen 7 5800HS,"Octa Core, 16 Threads",16GB,LPDDR4X,1TB,SSD,AMD Radeon AMD,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,1.0,14.0,Premium,5.0,2,116,24,6,1,79,12,1.6,98.0,16.0,26.0,0
338,Dell,126790,73.0,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,High-end,13.0,6,71,7,4,1,53,12,1.7777777777777777,121.67999999999999,0.03125,31.9,1
339,Asus,209990,73.0,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,LPDDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,13.4,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,13.4,High-end,13.0,2,75,8,8,1,63,12,1.6,89.78,16.0,31.9,1
340,Asus,209990,79.0,13th Gen Intel Core i9 13980HX,"24 Cores (8P + 16E), 32 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4070,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,13.0,2,79,14,4,1,64,12,1.6,128.0,16.0,33.7,1
341,Asus,142990,78.0,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,13.0,2,71,7,4,1,53,12,1.6,128.0,16.0,33.4,1
342,Asus,156990,84.0,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,2880.0,1620.0,Windows 11 OS,1,16.0,1.0,15.6,High-end,13.0,2,75,8,4,1,53,12,1.7777777777777777,121.67999999999999,16.0,35.2,1
343,Asus,93980,70.0,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA Geforce RTX 3050,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,13.0,2,63,6,2,1,43,12,1.6,98.0,0.03125,31.0,1
344,Asus,53990,64.0,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,17.3,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,17.3,Mid-range,11.0,2,25,19,2,1,31,12,1.7777777777777777,149.645,0.015625,26.0,1
345,Hp,51990,69.32352941176471,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Integrated,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,10,37,1,2,1,105,12,1.7777777777777777,121.67999999999999,0.015625,27.997058823529414,0
346,Asus,35990,69.32352941176471,11th Gen intel Core i3 1115G4,"Dual Core, 4 Threads",16GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Mid-range,11.0,2,33,17,2,1,126,12,1.7777777777777777,121.67999999999999,0.03125,29.99705882352941,0
347,Hp,37990,69.32352941176471,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,10,34,18,2,1,112,12,1.7777777777777777,121.67999999999999,0.015625,27.997058823529414,0
348,Hp,46490,69.32352941176471,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Mid-range,7.0,10,129,28,8,1,79,12,1.7777777777777777,121.67999999999999,0.03125,28.397058823529413,0
349,Hp,90490,69.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,1TB,SSD,Intel Integrated Integrated,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,15.6,Premium,13.0,10,68,6,2,1,105,12,1.7777777777777777,121.67999999999999,16.0,30.7,0
350,Hp,55990,67.0,5th Gen AMD Ryzen 5  5600H ,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,5.0,10,101,19,2,1,27,12,1.7777777777777777,121.67999999999999,0.015625,24.5,1
351,Asus,159990,88.0,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,16.0,3200.0,2000.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,13.0,2,75,8,4,1,53,12,1.6,128.0,16.0,36.4,1
352,Hp,57990,69.32352941176471,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Integrated,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,13.0,10,58,1,2,1,105,12,1.7777777777777777,121.67999999999999,0.015625,28.397058823529413,0
353,Acer,104990,66.0,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,LPDDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,512.0,16.0,High-end,13.0,0,74,10,8,1,53,12,1.6,128.0,0.03125,29.8,1
354,Acer,99990,70.0,13th Gen Intel Core i5 13500HX,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,16.0,Premium,13.0,0,65,8,4,1,53,12,1.6,128.0,0.03125,31.0,1
355,Msi,80500,69.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,4GB Nvidia GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,15.6,Premium,12.0,17,40,22,4,1,46,12,1.7777777777777777,121.67999999999999,0.03125,30.3,1
356,Dell,37990,69.32352941176471,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,5.0,6,104,19,2,1,80,12,1.7777777777777777,98.0,0.015625,25.19705882352941,0
357,Hp,34250,69.32352941176471,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,7.0,10,126,28,8,1,79,12,1.7777777777777777,121.67999999999999,0.015625,25.99705882352941,0
358,Hp,109990,71.0,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,High-end,13.0,10,73,8,2,1,53,12,1.7777777777777777,121.67999999999999,0.03125,31.3,1
359,Hp,33990,69.32352941176471,11th Gen Intel Core i3 1115G4 ,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD Graphics,15.6,1366.0,768.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,11.0,10,16,17,2,1,115,12,1.7786458333333333,121.67999999999999,0.015625,27.597058823529412,0
360,Asus,79990,64.0,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated Intel Iris Xe Graphics,13.3,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,13.3,Premium,13.0,2,58,1,8,1,107,12,1.6,88.44500000000001,0.03125,29.2,0
361,Asus,64990,62.0,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,Integrated Intel iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,13.0,2,63,6,2,1,96,12,1.7777777777777777,121.67999999999999,0.03125,28.599999999999998,0
362,Asus,109990,71.0,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,LPDDR5,1TB,SSD,Intel Integrated Iris Xe,15.6,2880.0,1620.0,Windows 11 OS,1,16.0,1.0,15.6,High-end,13.0,2,75,8,8,1,111,12,1.7777777777777777,121.67999999999999,16.0,31.3,0
363,Msi,62990,72.0,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB AMD Radeon RX6500M,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,5.0,17,114,24,2,1,21,12,1.7777777777777777,121.67999999999999,0.03125,28.4,1
364,Huawei,58999,65.0,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR4X,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,13.0,11,59,6,6,1,123,12,1.6,98.0,0.03125,29.5,0
365,Msi,420000,69.32352941176471,13th Gen Intel Core i9 13980HX,"24 Cores (8P + 16E), 32 Threads",64GB,DDR5,2TB,SSD,12GB NVIDIA GeForce RTX 4080,17.3,3840.0,2160.0,Windows 11 OS,2,64.0,2.0,17.3,High-end,13.0,17,79,14,4,1,3,12,1.7777777777777777,149.645,32.0,45.19705882352941,1
366,Lenovo,23990,69.32352941176471,3rd Gen AMD Athlon Silver 3050U,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,14.0,Budget,,14,84,16,2,1,80,12,1.7777777777777777,98.0,0.03125,27.19705882352941,0
367,Hp,42999,69.32352941176471,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,7.0,10,129,28,8,1,79,12,1.7777777777777777,121.67999999999999,0.015625,25.99705882352941,0
368,Hp,38861,69.32352941176471,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,5.0,10,104,19,2,1,79,12,1.7777777777777777,121.67999999999999,0.015625,25.19705882352941,0
369,Lenovo,33590,69.32352941176471,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,14,34,18,2,1,112,12,1.7777777777777777,121.67999999999999,0.015625,27.997058823529414,0
370,Hp,15990,69.32352941176471,Intel Celeron  N4500,"Dual Core, 2 Threads",4GB,LPDDR4x,128GB,Hard-Disk,Intel Integrated UHD Graphics,15.6,1366.0,768.0,Chrome OS,1,4.0,128.0,15.6,Budget,,10,173,16,7,0,115,1,1.7786458333333333,121.67999999999999,0.03125,25.99705882352941,0
371,Asus,33980,69.32352941176471,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,7.0,2,126,28,8,1,79,12,1.7777777777777777,98.0,0.015625,25.99705882352941,0
372,Acer,78400,71.0,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",8GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Premium,7.0,0,132,19,4,1,33,12,1.7777777777777777,121.67999999999999,0.015625,26.5,1
373,Asus,79990,72.0,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,5.0,2,114,24,2,1,33,12,1.7777777777777777,121.67999999999999,0.03125,28.4,1
374,Acer,47990,67.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",12GB,DDR4,512GB,SSD,Intel Iris Xe Graphic,15.6,1920.0,1080.0,Windows 11 OS,1,12.0,512.0,15.6,Mid-range,12.0,0,37,1,2,1,122,12,1.7777777777777777,121.67999999999999,0.0234375,28.5,0
375,Asus,74990,68.0,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,5.0,2,100,19,2,1,33,12,1.7777777777777777,121.67999999999999,0.03125,27.2,1
376,Msi,45889,69.32352941176471,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,13.0,17,58,1,2,1,111,12,1.7777777777777777,121.67999999999999,0.015625,28.397058823529413,0
377,Asus,90990,70.0,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,LPDDR4X,512GB,SSD,AMD Radeon AMD,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,7.0,2,135,24,6,1,79,12,1.6,98.0,0.03125,28.6,0
378,Asus,50990,69.32352941176471,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,7.0,2,129,28,8,1,79,12,1.7777777777777777,121.67999999999999,0.015625,25.99705882352941,0
379,Samsung,74990,69.32352941176471,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,13.0,22,58,1,7,1,123,12,1.7777777777777777,121.67999999999999,0.03125,30.79705882352941,0
380,Infinix,25990,69.32352941176471,10th Gen Intel Core i3 1005G1,"Dual Core, 4 Threads",8GB,LPDDR4X,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Budget,10.0,13,1,17,6,1,112,12,1.7777777777777777,121.67999999999999,0.015625,27.19705882352941,0
381,Samsung,133990,68.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,1TB,SSD,Intel Iris Xe Graphics,13.3,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,13.3,High-end,13.0,22,66,1,7,1,123,12,1.7777777777777777,88.44500000000001,16.0,30.4,0
382,Samsung,165990,73.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics,16.0,2880.0,1800.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,13.0,22,68,6,8,1,123,12,1.6,128.0,16.0,31.9,0
383,Samsung,163990,80.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,512GB,SSD,Intel Iris Xe Graphics,16.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,16.0,High-end,13.0,22,68,6,4,1,123,12,1.6,128.0,0.03125,34.0,0
384,Samsung,109990,66.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,13.3,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,13.3,High-end,13.0,22,66,1,7,1,123,12,1.7777777777777777,88.44500000000001,0.03125,29.8,0
385,Samsung,139990,71.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,14.0,High-end,13.0,22,68,6,8,1,123,12,1.6,98.0,0.03125,31.3,0
386,Samsung,109990,66.0,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,13.3,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,13.3,High-end,13.0,22,58,1,7,1,123,12,1.7777777777777777,88.44500000000001,0.03125,29.8,0
387,Samsung,149990,72.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,16.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,16.0,High-end,13.0,22,68,6,8,1,123,12,1.6,128.0,0.03125,31.599999999999998,0
388,Samsung,179990,81.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,1TB,SSD,Intel Iris Xe Graphics,16.0,2880.0,1800.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,13.0,22,68,6,4,1,123,12,1.6,128.0,16.0,34.3,0
389,Samsung,155990,74.0,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,16.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,16.0,High-end,13.0,22,59,6,8,1,123,12,1.6,128.0,0.03125,32.2,0
390,Samsung,229900,78.0,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",32GB,LPDDR5,512GB,SSD,NVIDIA GeForce RTX 4070,16.0,2880.0,1800.0,Windows 11 OS,1,32.0,512.0,16.0,High-end,13.0,22,75,8,8,1,132,12,1.6,128.0,0.0625,38.2,1
391,Lenovo,35990,61.0,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,5.0,14,104,19,2,1,80,12,1.7777777777777777,121.67999999999999,0.015625,22.700000000000003,0
392,Hp,37990,60.0,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,11.0,10,15,17,2,1,126,12,1.7777777777777777,121.67999999999999,0.015625,24.8,0
394,Hp,34999,60.0,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,11.0,10,15,17,2,1,112,12,1.7777777777777777,98.0,0.015625,24.8,0
395,Apple,290990,61.0,Apple M2 Max M2 Max,12 Cores,32GB,Unified,1TB,SSD,30-core GPU,14.2,3024.0,1964.0,Mac OS,1,32.0,1.0,14.2,High-end,,1,166,5,11,1,14,7,1.539714867617108,100.82,32.0,31.9,0
396,Apple,234990,69.32352941176471,Apple M2 Pro M2 Pro,12 Cores,16GB,Unified,1TB,SSD,19-core GPU,14.2,3024.0,1964.0,Mac OS,1,16.0,1.0,14.2,High-end,,1,167,5,11,1,9,7,1.539714867617108,100.82,16.0,29.597058823529412,0
397,Hp,82799,70.0,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,12.0,10,42,6,2,1,111,12,1.6,98.0,0.03125,30.6,0
398,Dell,31790,60.0,5th Gen AMD Ryzen 3  5425U,"Quad Core, 8 Threads",8GB,DDR4,256GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,14.0,Mid-range,5.0,6,93,28,2,1,79,12,1.7777777777777777,98.0,0.03125,22.4,0
399,Lenovo,60990,67.0,5th Gen AMD Ryzen 7  5800H,"Octa Core, 16 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Premium,5.0,14,111,24,2,1,33,12,1.7777777777777777,121.67999999999999,0.015625,24.5,1
